----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2025-07-25T23:10:08--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 15.78 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-07-25T23:11:15.4057|INFO|FocuserVM.cs|ChooseFocuser|324|Successfully connected Focuser. Id: ASCOM.MoonliteDRO.Focuser Name: Moonlite DRO Focuser Driver DisplayName: Moonlite DRO Focuser Driver Driver Version: 6.2
2025-07-25T23:11:15.4102|INFO|RotatorVM.cs|Disconnect|438|Disconnected Rotator
2025-07-25T23:11:17.4236|INFO|PHD2Guider.cs|Connect|202|Connecting to PHD2 server at 127.0.0.1:4400
2025-07-25T23:11:22.0977|INFO|FlatDeviceVM.cs|Disconnect|279|Disconnected Flat Device
2025-07-25T23:11:22.1013|INFO|WeatherDataVM.cs|Disconnect|292|Disconnected Weather Device
2025-07-25T23:11:25.7947|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.CloudCover GET is not implemented in this driver (PegasusAstro PPBAdvance)
2025-07-25T23:11:25.8022|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.Pressure GET is not implemented in this driver (PegasusAstro PPBAdvance)
2025-07-25T23:11:25.8056|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.RainRate GET is not implemented in this driver (PegasusAstro PPBAdvance)
2025-07-25T23:11:25.8089|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyBrightness GET is not implemented in this driver (PegasusAstro PPBAdvance)
2025-07-25T23:11:25.8117|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyQuality GET is not implemented in this driver (PegasusAstro PPBAdvance)
2025-07-25T23:11:25.8148|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyTemperature GET is not implemented in this driver (PegasusAstro PPBAdvance)
2025-07-25T23:11:25.8595|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.StarFWHM GET is not implemented in this driver (PegasusAstro PPBAdvance)
2025-07-25T23:11:25.8646|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindDirection GET is not implemented in this driver (PegasusAstro PPBAdvance)
