----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2025-07-27T17:48:05--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 15.75 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-07-27T17:49:32.5313|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyBrightness GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-27T17:49:32.5364|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyQuality GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-27T17:49:32.5415|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyTemperature GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-27T17:49:32.5465|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.StarFWHM GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-27T17:49:32.5547|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindDirection GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-27T17:49:32.5591|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindGust GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-27T17:49:32.5633|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindSpeed GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-27T17:49:32.5738|INFO|WeatherDataVM.cs|ChooseWeatherData|143|Successfully connected Weather Device. Id: ASCOM.Device1.ObservingConditions Name: PegasusAstro ObservingConditions 1 DisplayName: PegasusAstro ObservingConditions 1 Driver Version: 2.10.4756.501
2025-07-27T17:49:32.5756|INFO|SequenceItem.cs|Run|254|Finishing Category: , Item: ConnectAllEquipment
2025-07-27T17:49:32.5852|INFO|FilterWheelVM.cs|ChangeFilter|112|Moving to Filter L at Position 0
2025-07-27T17:49:32.5952|INFO|FocuserVM.cs|MoveFocuserInternal|213|Moving Focuser to position 23870
2025-07-27T17:49:39.5921|INFO|CameraVM.cs|CoolCamera|139|Cooling Camera. Target: -0 Duration: 00:00:00
2025-07-27T17:53:20.2433|INFO|Sequence2VM.cs|StartSequence|485|Advanced Sequence starting
2025-07-27T17:53:20.2592|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequenceRootContainer, Strategy: SequentialStrategy, Items[CREATED]: 3, Triggers: Trigger: AutofocusAfterHFRIncreaseTrigger, Amount: 10Category: Inject Autofocus, Item: InjectAutofocusTriggerTrigger: MeridianFlipTrigger
2025-07-27T17:53:20.2686|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-27T17:53:20.2690|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.StartAreaContainer, Strategy: SequentialStrategy, Items[CREATED]: 4
2025-07-27T17:53:20.2693|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-27T17:53:20.2695|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: ExternalScript, Script: "C:\Users\Brian Carter\Astronomy\astro-tools\chrome.bat"
2025-07-27T17:53:20.2777|INFO|ExternalCommandExecutor.cs|RunSequenceCompleteCommandTask|66|Running - 'C:\Users\Brian Carter\Astronomy\astro-tools\chrome.bat' with args ''
2025-07-27T18:01:40.1854|INFO|DockManagerVM.cs|InitializeAvalonDockLayout|356|Initializing imaging tab layout from C:\Users\Brian Carter\AppData\Local\NINA\Profiles\9c9787f8-e84a-4cca-a7cb-44400be90eee.dock.config
2025-07-27T20:45:48.0164|ERROR|ExternalCommandExecutor.cs|RunSequenceCompleteCommandTask|74|Error running command "C:\Users\Brian Carter\Astronomy\astro-tools\chrome.bat":
System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Diagnostics.Process.<>c__DisplayClass184_0.<<WaitForExitAsync>g__WaitUntilOutputEOF|1>d.MoveNext()
--- End of stack trace from previous location ---
   at System.Diagnostics.Process.WaitForExitAsync(CancellationToken cancellationToken)
   at NINA.Core.Utility.ExternalCommand.ExternalCommandExecutor.RunSequenceCompleteCommandTask(String sequenceCompleteCommand, CancellationToken ct) in C:\Projects\nina\NINA.Core\Utility\ExternalCommand\ExternalCommandExecutor.cs:line 70
2025-07-27T20:45:48.0321|ERROR|SequenceItem.cs|Run|263|Category: Utility, Item: ExternalScript, Script: "C:\Users\Brian Carter\Astronomy\astro-tools\chrome.bat" - 
NINA.Core.Model.SequenceEntityFailedException: External command was unable to run successfully
   at NINA.Sequencer.SequenceItem.Utility.ExternalScript.Execute(IProgress`1 progress, CancellationToken token) in C:\Projects\nina\NINA.Sequencer\SequenceItem\Utility\ExternalScript.cs:line 92
