DATE,LEVEL,SOURCE,MEMBER,LINE,MESSAGE
2025-07-08T22:58:56.7028,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:34:55.9999999, next instruction time 120, next instruction Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/2, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T22:58:56.7029,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/2, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T22:58:56.7357,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:34:55.9999999, next instruction time 0, next instruction Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T22:58:56.7358,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L
2025-07-08T22:58:56.7366,INFO,FilterWheelVM.cs,ChangeFilter,112,Moving to Filter L at Position 0
2025-07-08T22:58:56.7397,INFO,FocuserVM.cs,MoveFocuserInternal,213,Moving Focuser to position 7870
2025-07-08T22:58:59.0829,INFO,HocusFocusStarDetection.cs,Detect,410,Average HFR: 2.348258825318882, HFR MAD: 0.2430742633561418, Detected Stars 138, Region: 0
2025-07-08T22:58:59.8032,INFO,BaseImageData.cs,SaveToDisk,344,Saved image to C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_B_60.00_0001.fits
2025-07-08T22:58:59.8033,INFO,ImageSaveController.cs,DoWork,97,Successfully saved file at C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_B_60.00_0001.fits. Duration Total: 00:00:03.0313504; BeforeSave: 00:00:00.0001268; BeforeFinalizeImageSaved: 00:00:02.5756656; FinalizeSaveTime: 00:00:00.4555570
2025-07-08T22:59:00.1589,WARNING,SessionMetaDataWatcher.cs,WriteAcquisitionMetaData,73,acquisition file already exists, will not overwrite: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\AcquisitionDetails.csv
2025-07-08T22:59:00.1633,INFO,SessionMetaDataWatcher.cs,WriteImageMetaData,105,Writing CSV image metadata: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\ImageMetaData.csv
2025-07-08T22:59:02.0034,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L
2025-07-08T22:59:02.0213,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T22:59:02.0214,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: RestoreGuiding
2025-07-08T22:59:02.0215,INFO,SequenceItem.cs,Run,208,Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 1
2025-07-08T22:59:02.0216,INFO,SequenceItem.cs,Run,208,Starting Category: Guider, Item: StartGuiding
2025-07-08T22:59:02.0400,INFO,PHD2Guider.cs,StartGuidingPrivate,500,Phd2 - App is already guiding. Skipping start guiding
2025-07-08T22:59:02.0404,INFO,SequenceItem.cs,Run,254,Finishing Category: Guider, Item: StartGuiding
2025-07-08T22:59:02.0406,INFO,SequenceItem.cs,Run,254,Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 1
2025-07-08T22:59:02.0410,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:34:51.9999999, next instruction time 120, next instruction Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T22:59:02.0413,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T22:59:02.0465,INFO,CameraVM.cs,Capture,737,Starting Exposure - Exposure Time: 120s; Filter: ; Gain: 100; Offset 50; Binning: 1x1;
2025-07-08T23:01:02.5920,INFO,TakeExposure.cs,ProcessImageData,319,Processed image: Width = 6248, Height = 4176
2025-07-08T23:01:02.5922,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T23:01:02.6460,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:32:48.9999998, next instruction time 0, next instruction Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:01:02.6461,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L
2025-07-08T23:01:02.6473,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L
2025-07-08T23:01:02.6631,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:01:02.6633,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: RestoreGuiding
2025-07-08T23:01:02.6634,INFO,SequenceItem.cs,Run,208,Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 1
2025-07-08T23:01:02.6635,INFO,SequenceItem.cs,Run,208,Starting Category: Guider, Item: StartGuiding
2025-07-08T23:01:02.6859,INFO,PHD2Guider.cs,StartGuidingPrivate,500,Phd2 - App is already guiding. Skipping start guiding
2025-07-08T23:01:02.6862,INFO,SequenceItem.cs,Run,254,Finishing Category: Guider, Item: StartGuiding
2025-07-08T23:01:02.6864,INFO,SequenceItem.cs,Run,254,Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 1
2025-07-08T23:01:02.6865,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:32:48.9999998, next instruction time 120, next instruction Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:01:02.6867,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T23:01:02.7007,INFO,CameraVM.cs,Capture,737,Starting Exposure - Exposure Time: 120s; Filter: ; Gain: 100; Offset 50; Binning: 1x1;
2025-07-08T23:01:04.5584,INFO,HocusFocusStarDetection.cs,Detect,410,Average HFR: 1.6859535613465257, HFR MAD: 0.11620027816951084, Detected Stars 2, Region: 0
2025-07-08T23:01:05.2165,INFO,BaseImageData.cs,SaveToDisk,344,Saved image to C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_L_120.00_0006.fits
2025-07-08T23:01:05.2166,INFO,ImageSaveController.cs,DoWork,97,Successfully saved file at C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_L_120.00_0006.fits. Duration Total: 00:00:02.4965266; BeforeSave: 00:00:00.0002242; BeforeFinalizeImageSaved: 00:00:02.1123749; FinalizeSaveTime: 00:00:00.3839263
2025-07-08T23:01:05.6168,WARNING,SessionMetaDataWatcher.cs,WriteAcquisitionMetaData,73,acquisition file already exists, will not overwrite: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\AcquisitionDetails.csv
2025-07-08T23:01:05.6173,INFO,SessionMetaDataWatcher.cs,WriteImageMetaData,105,Writing CSV image metadata: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\ImageMetaData.csv
2025-07-08T23:03:03.2876,INFO,TakeExposure.cs,ProcessImageData,319,Processed image: Width = 6248, Height = 4176
2025-07-08T23:03:03.2878,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T23:03:03.2880,INFO,LoopCondition.cs,Check,75,LoopCondition finished. Iterations: 2 / 2
2025-07-08T23:03:03.2881,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[FINISHED]: 2, Conditions: Condition: LoopCondition, Iterations: 2/2, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:03:03.3166,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:30:50, next instruction time 10, next instruction Category: Guider, Item: Dither - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:03:03.3167,INFO,SequenceItem.cs,Run,208,Starting Category: Guider, Item: Dither
2025-07-08T23:03:05.3415,INFO,HocusFocusStarDetection.cs,Detect,410,Average HFR: 1.7711633723460387, HFR MAD: 0.0825612369364237, Detected Stars 3, Region: 0
2025-07-08T23:03:05.8923,INFO,BaseImageData.cs,SaveToDisk,344,Saved image to C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_L_120.00_0007.fits
2025-07-08T23:03:05.8924,INFO,ImageSaveController.cs,DoWork,97,Successfully saved file at C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_L_120.00_0007.fits. Duration Total: 00:00:02.4281919; BeforeSave: 00:00:00.0000722; BeforeFinalizeImageSaved: 00:00:02.1289023; FinalizeSaveTime: 00:00:00.2992165
2025-07-08T23:03:06.3137,WARNING,SessionMetaDataWatcher.cs,WriteAcquisitionMetaData,73,acquisition file already exists, will not overwrite: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\AcquisitionDetails.csv
2025-07-08T23:03:06.3141,INFO,SessionMetaDataWatcher.cs,WriteImageMetaData,105,Writing CSV image metadata: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\ImageMetaData.csv
2025-07-08T23:03:14.6394,INFO,SequenceItem.cs,Run,254,Finishing Category: Guider, Item: Dither
2025-07-08T23:03:14.6565,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:30:38, next instruction time 120, next instruction Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:03:14.6567,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:03:14.6885,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:30:38, next instruction time 0, next instruction Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:03:14.6886,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L
2025-07-08T23:03:14.6899,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L
2025-07-08T23:03:14.7058,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:03:14.7060,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: RestoreGuiding
2025-07-08T23:03:14.7061,INFO,SequenceItem.cs,Run,208,Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 1
2025-07-08T23:03:14.7062,INFO,SequenceItem.cs,Run,208,Starting Category: Guider, Item: StartGuiding
2025-07-08T23:03:14.7249,INFO,PHD2Guider.cs,StartGuidingPrivate,500,Phd2 - App is already guiding. Skipping start guiding
2025-07-08T23:03:14.7253,INFO,SequenceItem.cs,Run,254,Finishing Category: Guider, Item: StartGuiding
2025-07-08T23:03:14.7255,INFO,SequenceItem.cs,Run,254,Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 1
2025-07-08T23:03:14.7256,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:30:38, next instruction time 120, next instruction Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:03:14.7260,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T23:03:14.7312,INFO,CameraVM.cs,Capture,737,Starting Exposure - Exposure Time: 120s; Filter: ; Gain: 100; Offset 50; Binning: 1x1;
2025-07-08T23:05:15.3383,INFO,TakeExposure.cs,ProcessImageData,319,Processed image: Width = 6248, Height = 4176
2025-07-08T23:05:15.3385,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T23:05:15.3386,INFO,LoopCondition.cs,Check,75,LoopCondition finished. Iterations: 1 / 1
2025-07-08T23:05:15.3386,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[FINISHED]: 2, Conditions: Condition: LoopCondition, Iterations: 1/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:05:15.3742,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:28:37.9999999, next instruction time 60, next instruction Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:05:15.3743,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:05:15.4118,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:28:37.9999999, next instruction time 0, next instruction Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:05:15.4119,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R
2025-07-08T23:05:15.4126,INFO,FilterWheelVM.cs,ChangeFilter,112,Moving to Filter R at Position 1
2025-07-08T23:05:15.4165,INFO,FocuserVM.cs,MoveFocuserInternal,213,Moving Focuser to position 7862
2025-07-08T23:05:17.3857,INFO,HocusFocusStarDetection.cs,Detect,410,Average HFR: 1.6197959746032695, HFR MAD: 0.08450500539157746, Detected Stars 6, Region: 0
2025-07-08T23:05:17.9870,INFO,BaseImageData.cs,SaveToDisk,344,Saved image to C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_L_120.00_0008.fits
2025-07-08T23:05:17.9873,INFO,ImageSaveController.cs,DoWork,97,Successfully saved file at C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_L_120.00_0008.fits. Duration Total: 00:00:02.4767666; BeforeSave: 00:00:00.0000865; BeforeFinalizeImageSaved: 00:00:02.1371093; FinalizeSaveTime: 00:00:00.3395699
2025-07-08T23:05:18.3875,WARNING,SessionMetaDataWatcher.cs,WriteAcquisitionMetaData,73,acquisition file already exists, will not overwrite: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\AcquisitionDetails.csv
2025-07-08T23:05:18.3879,INFO,SessionMetaDataWatcher.cs,WriteImageMetaData,105,Writing CSV image metadata: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\ImageMetaData.csv
2025-07-08T23:05:20.0018,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R
2025-07-08T23:05:20.0191,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:05:20.0217,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: RestoreGuiding
2025-07-08T23:05:20.0219,INFO,SequenceItem.cs,Run,208,Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 1
2025-07-08T23:05:20.0220,INFO,SequenceItem.cs,Run,208,Starting Category: Guider, Item: StartGuiding
2025-07-08T23:05:20.0416,INFO,PHD2Guider.cs,StartGuidingPrivate,500,Phd2 - App is already guiding. Skipping start guiding
2025-07-08T23:05:20.0420,INFO,SequenceItem.cs,Run,254,Finishing Category: Guider, Item: StartGuiding
2025-07-08T23:05:20.0422,INFO,SequenceItem.cs,Run,254,Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 1
2025-07-08T23:05:20.0424,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:28:33.9999999, next instruction time 60, next instruction Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:05:20.0425,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T23:05:20.0475,INFO,CameraVM.cs,Capture,737,Starting Exposure - Exposure Time: 60s; Filter: ; Gain: 100; Offset 50; Binning: 1x1;
2025-07-08T23:06:20.6149,INFO,TakeExposure.cs,ProcessImageData,319,Processed image: Width = 6248, Height = 4176
2025-07-08T23:06:20.6152,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T23:06:20.6153,INFO,LoopCondition.cs,Check,75,LoopCondition finished. Iterations: 1 / 1
2025-07-08T23:06:20.6154,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[FINISHED]: 2, Conditions: Condition: LoopCondition, Iterations: 1/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:06:20.6332,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:27:32, next instruction time 60, next instruction Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:06:20.6334,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:06:20.6668,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:27:32, next instruction time 0, next instruction Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:06:20.6670,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G
2025-07-08T23:06:20.6677,INFO,FilterWheelVM.cs,ChangeFilter,112,Moving to Filter G at Position 2
2025-07-08T23:06:20.6710,INFO,FocuserVM.cs,MoveFocuserInternal,213,Moving Focuser to position 7832
2025-07-08T23:06:22.8601,INFO,HocusFocusStarDetection.cs,Detect,410,Average HFR: 1.7248312521544946, HFR MAD: 0.10618527350557616, Detected Stars 259, Region: 0
2025-07-08T23:06:23.5229,INFO,BaseImageData.cs,SaveToDisk,344,Saved image to C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_R_60.00_0002.fits
2025-07-08T23:06:23.5230,INFO,ImageSaveController.cs,DoWork,97,Successfully saved file at C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_R_60.00_0002.fits. Duration Total: 00:00:02.7675459; BeforeSave: 00:00:00.0000452; BeforeFinalizeImageSaved: 00:00:02.3938283; FinalizeSaveTime: 00:00:00.3736714
2025-07-08T23:06:23.9271,WARNING,SessionMetaDataWatcher.cs,WriteAcquisitionMetaData,73,acquisition file already exists, will not overwrite: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\AcquisitionDetails.csv
2025-07-08T23:06:23.9275,INFO,SessionMetaDataWatcher.cs,WriteImageMetaData,105,Writing CSV image metadata: C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\ImageMetaData.csv
2025-07-08T23:06:25.9942,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G
2025-07-08T23:06:26.0105,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:06:26.0107,INFO,SequenceTrigger.cs,Run,114,Starting Trigger: RestoreGuiding
2025-07-08T23:06:26.0108,INFO,SequenceItem.cs,Run,208,Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 1
2025-07-08T23:06:26.0109,INFO,SequenceItem.cs,Run,208,Starting Category: Guider, Item: StartGuiding
2025-07-08T23:06:26.0295,INFO,PHD2Guider.cs,StartGuidingPrivate,500,Phd2 - App is already guiding. Skipping start guiding
2025-07-08T23:06:26.0299,INFO,SequenceItem.cs,Run,254,Finishing Category: Guider, Item: StartGuiding
2025-07-08T23:06:26.0301,INFO,SequenceItem.cs,Run,254,Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 1
2025-07-08T23:06:26.0386,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:27:26.9999999, next instruction time 60, next instruction Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:06:26.0387,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T23:06:26.0565,INFO,CameraVM.cs,Capture,737,Starting Exposure - Exposure Time: 60s; Filter: ; Gain: 100; Offset 50; Binning: 1x1;
2025-07-08T23:07:26.6187,INFO,TakeExposure.cs,ProcessImageData,319,Processed image: Width = 6248, Height = 4176
2025-07-08T23:07:26.6188,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1
2025-07-08T23:07:26.6189,INFO,LoopCondition.cs,Check,75,LoopCondition finished. Iterations: 1 / 1
2025-07-08T23:07:26.6190,INFO,SequenceItem.cs,Run,254,Finishing Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[FINISHED]: 2, Conditions: Condition: LoopCondition, Iterations: 1/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:07:26.6392,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:26:26, next instruction time 60, next instruction Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0 - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:07:26.6394,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Container: WhenPlugin.When.SmartExposure, Strategy: SequentialStrategy, Items[CREATED]: 2, Conditions: Condition: LoopCondition, Iterations: 0/1, , Triggers: Trigger: DitherAfterExposures, After Exposures: 0
2025-07-08T23:07:26.6768,INFO,MeridianFlipTrigger.cs,ShouldTrigger,265,Meridian Flip - There is still time remaining - max remaining time 03:26:26, next instruction time 0, next instruction Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B - and the telescope reports expected pier side pierWest. Automated Flip is not necessary.
2025-07-08T23:07:26.6769,INFO,SequenceItem.cs,Run,208,Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B
2025-07-08T23:07:26.6777,INFO,FilterWheelVM.cs,ChangeFilter,112,Moving to Filter B at Position 3
2025-07-08T23:07:26.6814,INFO,FocuserVM.cs,MoveFocuserInternal,213,Moving Focuser to position 7839
2025-07-08T23:07:29.0228,INFO,HocusFocusStarDetection.cs,Detect,410,Average HFR: 2.100479673377755, HFR MAD: 0.20046638518980142, Detected Stars 196, Region: 0
2025-07-08T23:07:29.5854,INFO,BaseImageData.cs,SaveToDisk,344,Saved image to C:\Users\bcart\Astronomy\ASI2600MM\ES127\M 27\M 27_2025-07-08\M 27_2025-07-08_LIGHT_G_60.00_0002.fits
