----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2025-07-26T16:18:14--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 15.75 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
   at System.IO.Enumeration.FileSystemEnumerator`1.CreateDirectoryHandle(String path, Boolean ignoreNotFound)
   at System.IO.Enumeration.FileSystemEnumerator`1.Init()
   at System.IO.Enumeration.FileSystemEnumerable`1..ctor(String directory, FindTransform transform, EnumerationOptions options, Boolean isNormalized)
   at System.IO.Enumeration.FileSystemEnumerableFactory.UserFiles(String directory, String expression, EnumerationOptions options)
   at System.IO.Directory.InternalEnumeratePaths(String path, String searchPattern, SearchTarget searchTarget, EnumerationOptions options)
   at System.IO.Directory.GetFiles(String path, String searchPattern, EnumerationOptions enumerationOptions)
   at NINA.Plugin.ExposureCalculator.DefaultSharpCapSensorAnalysisReader.Read(String sensorAnalysisPath) in D:\a\nina.plugin.exposurecalculator\nina.plugin.exposurecalculator\NINA.Plugin.ExposureCalculator\SharpCapSensorAnalysisReader.cs:line 207
   at NINA.Plugin.ExposureCalculator.ExposureCalculatorDock.ReadSensorAnalysisData(ISharpCapSensorAnalysisReader sharpCapSensorAnalysisReader, String path) in D:\a\nina.plugin.exposurecalculator\nina.plugin.exposurecalculator\NINA.Plugin.ExposureCalculator\ExposureCalculatorDock.cs:line 115
2025-07-26T16:18:21.6975|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Exposure Calculator version 2.0.0.0 by Stefan Berg @isbeorn
2025-07-26T16:18:21.7302|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Filter Offset Calculator version 2.0.0.0 by S. Dimant & Stefan Berg
2025-07-26T16:18:21.8775|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Ground Station version 2.4.1.0 by Dale Ghent
2025-07-26T16:18:22.1210|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Hocus Focus version 3.0.0.21 by George Hilios (jokogeo)
2025-07-26T16:18:22.1552|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Inject Autofocus version 1.0.0.1 by Charles Hagen
2025-07-26T16:18:22.1832|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Remote Copy version 3.0.1.0 by Tom Palmer @tcpalmer
2025-07-26T16:18:22.8783|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin RTSP Client version 3.1.0.5 by Stefan Berg @isbeorn
2025-07-26T16:18:22.9981|WARNING|When.cs|GetRunningItem|143|Can't get running items: SequencerNavigation not initialized yet!
2025-07-26T16:18:23.2563|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Sequencer Powerups version 3.28.2.1 by Marc Blank
2025-07-26T16:18:23.2843|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Session Metadata version 2.6.2.0 by Tom Palmer @tcpalmer
2025-07-26T16:18:23.3831|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin StarMessenger version 1.0.0.0 by Sascha Lohaus
2025-07-26T16:18:23.4378|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Three Point Polar Alignment version 2.2.3.8 by Stefan Berg @isbeorn
2025-07-26T16:18:23.8606|INFO|TouchNStarsServer.cs|Start|46|Starting Touch-N-Stars Webserver
2025-07-26T16:18:23.8640|INFO|TouchNStarsServer.cs|APITask|73|Touch-N-Stars Webserver starting
2025-07-26T16:18:23.8769|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Touch 'N' Stars version 1.1.0.0 by Johannes Maier, Christian Palm, Christian Wöhrle
2025-07-26T16:18:23.9052|INFO|PluginFetcher.cs|RequestAll|43|Fetching plugin manifests from https://nighttime-imaging.eu/wp-json/nina/v1/plugins/manifests
2025-07-26T16:18:24.0655|INFO|FilterWheelChooserVM.cs|GetEquipment|167|Found 1 Networked Filter Wheel Filter Wheels
2025-07-26T16:18:25.5932|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 SVBony Cameras
2025-07-26T16:18:25.6106|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 PlayerOne Cameras
2025-07-26T16:18:25.6346|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 ASTPAN Cameras
2025-07-26T16:18:25.6388|INFO|CameraChooserVM.cs|GetEquipment|278|Found 6 ASCOM Cameras
2025-07-26T16:18:25.9692|INFO|PluginFetcher.cs|RequestAll|57|Found 54 valid plugins at https://nighttime-imaging.eu/wp-json/nina/v1/plugins/manifests
2025-07-26T16:18:25.9959|INFO|TelescopeChooserVM.cs|GetEquipment|69|Found 0 Alpaca Telescopes
2025-07-26T16:18:26.0014|INFO|FlatDeviceChooserVM.cs|GetEquipment|67|Found 0 Alpaca Cover Calibrators
2025-07-26T16:18:26.0281|INFO|SequenceItem.cs|Run|208|Starting Category: , Item: ConnectAllEquipment
2025-07-26T16:18:26.0309|INFO|WeatherDataChooserVM.cs|GetEquipment|69|Found 0 Alpaca Observing Conditions
2025-07-26T16:18:26.0427|INFO|SwitchChooserVM.cs|GetEquipment|71|Found 0 Alpaca Switch Hubs
2025-07-26T16:18:26.0872|INFO|FilterWheelChooserVM.cs|GetEquipment|193|Found 0 Alpaca Filter Wheels
2025-07-26T16:18:26.3631|INFO|RotatorChooserVM.cs|GetEquipment|68|Found 0 Alpaca Rotators
2025-07-26T16:18:27.2130|INFO|DomeChooserVM.cs|GetEquipment|67|Found 0 Alpaca Domes
2025-07-26T16:18:27.6474|INFO|CameraChooserVM.cs|GetEquipment|290|Found 0 Alpaca Cameras
2025-07-26T16:18:27.6548|INFO|FocuserChooserVM.cs|GetEquipment|67|Found 0 Alpaca Focusers
2025-07-26T16:18:27.6666|INFO|CameraChooserVM.cs|GetEquipment|303|Found 0 Canon Cameras
2025-07-26T16:18:27.7088|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2025-07-26T16:18:27.7463|INFO|SafetyMonitorChooserVM.cs|GetEquipment|71|Found 0 Alpaca Safety Monitors
2025-07-26T16:18:27.7875|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2025-07-26T16:18:27.7878|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2025-07-26T16:18:27.7887|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2025-07-26T16:18:27.7890|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2025-07-26T16:18:27.9184|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2025-07-26T16:18:27.9229|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2025-07-26T16:18:27.9311|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2025-07-26T16:18:28.0483|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2025-07-26T16:18:28.0584|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2025-07-26T16:18:28.0621|INFO|CameraChooserVM.cs|GetEquipment|244|Found 0 SBIG Cameras
2025-07-26T16:18:28.0629|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 SVBony Cameras
2025-07-26T16:18:28.0635|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 PlayerOne Cameras
2025-07-26T16:18:28.0753|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 ASTPAN Cameras
2025-07-26T16:18:28.0766|INFO|CameraChooserVM.cs|GetEquipment|278|Found 6 ASCOM Cameras
2025-07-26T16:18:30.0780|INFO|CameraChooserVM.cs|GetEquipment|290|Found 0 Alpaca Cameras
2025-07-26T16:18:30.0799|INFO|CameraChooserVM.cs|GetEquipment|303|Found 0 Canon Cameras
2025-07-26T16:18:30.1702|INFO|CameraVM.cs|Disconnect|645|Disconnected Camera
2025-07-26T16:18:31.6297|WARNING|ASICamera.cs|SetControlValue|583|Failed to set ASI Control Value ASI_WB_B with value 50
2025-07-26T16:18:31.6300|WARNING|ASICamera.cs|SetControlValue|583|Failed to set ASI Control Value ASI_WB_R with value 50
2025-07-26T16:18:31.6302|WARNING|ASICamera.cs|SetControlValue|583|Failed to set ASI Control Value ASI_GAMMA with value 50
2025-07-26T16:18:31.7204|WARNING|ASICamera.cs|SetControlValue|583|Failed to set ASI Control Value ASI_OVERCLOCK with value 0
2025-07-26T16:18:31.7207|WARNING|ASICamera.cs|SetControlValue|583|Failed to set ASI Control Value ASI_PATTERN_ADJUST with value 0
2025-07-26T16:18:31.7216|WARNING|ASICamera.cs|SetControlValue|583|Failed to set ASI Control Value ASI_MONO_BIN with value 0
2025-07-26T16:18:31.7232|INFO|ASICamera.cs|Initialize|677|Camera ID: 
2025-07-26T16:18:31.9216|INFO|CameraVM.cs|ChooseCamera|448|Successfully connected Camera. Id: ZWO ASI2600MM Pro Name: ZWO ASI2600MM Pro DisplayName: ZWO ASI2600MM ProDriver Version: 1, 36, 0, 0
2025-07-26T16:18:32.4761|INFO|FilterWheelChooserVM.cs|GetEquipment|167|Found 1 Networked Filter Wheel Filter Wheels
2025-07-26T16:18:34.4797|INFO|FilterWheelChooserVM.cs|GetEquipment|193|Found 0 Alpaca Filter Wheels
2025-07-26T16:18:35.2401|INFO|FilterWheelVM.cs|Disconnect|324|Disconnected Filter Wheel
2025-07-26T16:18:35.9765|INFO|FilterWheelVM.cs|ChooseFW|272|Successfully connected Filter Wheel. Id: EFW #0 Name: EFW DisplayName: EFW Driver Version: 1.0
2025-07-26T16:18:37.9790|INFO|FocuserChooserVM.cs|GetEquipment|67|Found 0 Alpaca Focusers
2025-07-26T16:18:37.9864|INFO|FocuserVM.cs|Disconnect|426|Disconnected Focuser
2025-07-26T16:18:38.1974|INFO|FocuserVM.cs|ChooseFocuser|324|Successfully connected Focuser. Id: ASCOM.PegasusAstroFocuser 1 Name: PegasusAstro Focuser 1 DisplayName: PegasusAstro Focuser 1 Driver Version: 2.10.4756.501
2025-07-26T16:18:40.1976|INFO|RotatorChooserVM.cs|GetEquipment|68|Found 0 Alpaca Rotators
2025-07-26T16:18:40.2042|INFO|RotatorVM.cs|Disconnect|438|Disconnected Rotator
2025-07-26T16:18:40.8084|INFO|RotatorVM.cs|Connect|398|Successfully connected Rotator. Id: ASCOM.PegasusAstro.Rotator 1 Name: PegasusAstro Rotator 1 DisplayName: PegasusAstro Rotator 1 Driver Version: 2.10.4756.501
2025-07-26T16:18:42.8093|INFO|TelescopeChooserVM.cs|GetEquipment|69|Found 0 Alpaca Telescopes
2025-07-26T16:18:42.8221|INFO|TelescopeVM.cs|Disconnect|763|Disconnected mount
2025-07-26T16:18:42.9864|INFO|AscomTelescope.cs|CheckMountTime|817|Mount UTC Time: 2025-07-26 20:18:44Z / System UTC Time: 2025-07-26 20:18:42Z; Difference: 1.014 seconds
2025-07-26T16:18:43.0309|INFO|AscomTelescope.cs|CheckMountTime|824|System time has been synced to the mount
2025-07-26T16:18:43.4323|INFO|TelescopeVM.cs|ChooseTelescope|518|Successfully connected mount. Id: ASCOM.ASIMount.Telescope Name: ASI Mount DisplayName: ASI Mount Driver Version: 6.5.23.0
2025-07-26T16:18:43.4407|INFO|PHD2Guider.cs|Connect|202|Connecting to PHD2 server at 127.0.0.1:4400
2025-07-26T16:18:45.5864|INFO|SwitchChooserVM.cs|GetEquipment|71|Found 0 Alpaca Switch Hubs
2025-07-26T16:18:45.5938|INFO|SwitchVM.cs|Disconnect|298|Disconnected Switch
2025-07-26T16:18:45.8085|INFO|SwitchVM.cs|Connect|259|Successfully connected Switch. Id: ASCOM.Device1.Switch Name: PegasusAstro Switch 1 DisplayName: PegasusAstro Switch 1 Driver Version: 2.10.4756.501
2025-07-26T16:18:47.8243|INFO|FlatDeviceChooserVM.cs|GetEquipment|67|Found 0 Alpaca Cover Calibrators
2025-07-26T16:18:47.8355|INFO|FlatDeviceVM.cs|Disconnect|279|Disconnected Flat Device
2025-07-26T16:18:50.0242|INFO|FlatDeviceVM.cs|Connect|234|Successfully connected flat device. Id: ASCOM.WandererCover1.CoverCalibrator Name: WandererEmpire Device 1 DisplayName: WandererEmpire Device 1 Driver Version: 2.0
2025-07-26T16:18:52.0301|INFO|WeatherDataChooserVM.cs|GetEquipment|69|Found 0 Alpaca Observing Conditions
2025-07-26T16:18:52.0380|INFO|WeatherDataVM.cs|Disconnect|292|Disconnected Weather Device
2025-07-26T16:18:52.1037|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.CloudCover GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1133|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.Pressure GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1174|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.RainRate GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1215|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyBrightness GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1249|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyQuality GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1280|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyTemperature GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1312|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.StarFWHM GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1380|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindDirection GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1416|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindGust GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1448|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindSpeed GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-26T16:18:52.1537|INFO|WeatherDataVM.cs|ChooseWeatherData|143|Successfully connected Weather Device. Id: ASCOM.Device1.ObservingConditions Name: PegasusAstro ObservingConditions 1 DisplayName: PegasusAstro ObservingConditions 1 Driver Version: 2.10.4756.501
2025-07-26T16:18:52.1552|INFO|SequenceItem.cs|Run|254|Finishing Category: , Item: ConnectAllEquipment
2025-07-26T16:18:52.1838|INFO|CameraVM.cs|CoolCamera|139|Cooling Camera. Target: -0 Duration: 00:00:00
2025-07-26T16:19:22.0721|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive V:\ is not ready
2025-07-26T16:19:22.0818|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive Z:\: 701.06 GB
2025-07-26T16:25:09.2722|ERROR|CameraVM.cs|CoolCamera|150|Could not reach target temperature. Target Temp: -0, Current Temp: 10.3
2025-07-26T16:25:19.2180|INFO|CameraVM.cs|WarmCamera|162|Warming Camera. Duration: 00:00:00
2025-07-26T16:29:15.9890|INFO|CameraVM.cs|WarmCamera|187|Turning cooler off
2025-07-26T20:19:03.7915|ERROR|PHD2Service.cs|GetPixelScaleAsync|427|Failed to get pixel scale: System.InvalidOperationException: PHD2 not connected
   at TouchNStars.Server.PHD2Service.<GetPixelScaleAsync>b__21_0() in D:\a\N.I.N.A-Plugin-for-Touch-N-Stars\N.I.N.A-Plugin-for-Touch-N-Stars\Touch-N-Stars\Server\PHD2Service.cs:line 411
2025-07-26T20:19:09.1385|INFO|PHD2Service.cs|ConnectAsync|31|Attempting to connect to PHD2 at localhost, instance 1
2025-07-26T20:19:09.1389|INFO|PHD2Service.cs|ConnectAsync|40|Creating PHD2 client for localhost:4400
2025-07-26T20:19:09.1390|INFO|PHD2Service.cs|ConnectAsync|43|Calling client.Connect()
2025-07-26T20:19:11.1982|INFO|PHD2Service.cs|ConnectAsync|46|PHD2 connection successful. IsConnected: True
2025-07-26T20:19:11.1983|INFO|PHD2Service.cs|ConnectAsync|31|Attempting to connect to PHD2 at localhost, instance 1
2025-07-26T20:19:11.1983|INFO|PHD2Service.cs|ConnectAsync|35|Disconnecting existing PHD2 client
2025-07-26T20:19:11.2005|INFO|PHD2Service.cs|ConnectAsync|40|Creating PHD2 client for localhost:4400
2025-07-26T20:19:11.2005|INFO|PHD2Service.cs|ConnectAsync|43|Calling client.Connect()
2025-07-26T20:19:13.2301|INFO|PHD2Service.cs|ConnectAsync|46|PHD2 connection successful. IsConnected: True
2025-07-26T20:20:19.4384|INFO|Sequence2VM.cs|StartSequence|485|Advanced Sequence starting
2025-07-26T20:20:19.4570|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequenceRootContainer, Strategy: SequentialStrategy, Items[CREATED]: 3, Triggers: Trigger: AutofocusAfterHFRIncreaseTrigger, Amount: 10Category: Inject Autofocus, Item: InjectAutofocusTriggerTrigger: MeridianFlipTrigger
2025-07-26T20:20:19.4661|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T20:20:19.4665|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.StartAreaContainer, Strategy: SequentialStrategy, Items[CREATED]: 3
2025-07-26T20:20:19.4668|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T20:20:19.4671|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTime, Time: 21:44:47h, Offset: 0
2025-07-26T20:21:17.1248|INFO|Sequencer.cs|Start|85|Sequence run was cancelled
2025-07-26T20:21:17.1276|INFO|Sequence2VM.cs|StartSequence|490|Advanced Sequence finished
2025-07-26T20:21:17.9145|INFO|Sequence2VM.cs|StartSequence|485|Advanced Sequence starting
2025-07-26T20:21:17.9218|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequenceRootContainer, Strategy: SequentialStrategy, Items[CREATED]: 3, Triggers: Trigger: AutofocusAfterHFRIncreaseTrigger, Amount: 10Category: Inject Autofocus, Item: InjectAutofocusTriggerTrigger: MeridianFlipTrigger
2025-07-26T20:21:17.9219|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T20:21:17.9220|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.StartAreaContainer, Strategy: SequentialStrategy, Items[CREATED]: 3
2025-07-26T20:21:17.9220|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T20:21:17.9220|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTime, Time: 20:41:59h, Offset: 0
2025-07-26T20:42:00.6108|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTime, Time: 20:41:59h, Offset: 0
2025-07-26T20:42:00.6156|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T20:42:00.6158|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.ParallelContainer, Strategy: ParallelStrategy, Items[CREATED]: 4
2025-07-26T20:42:00.6167|INFO|SequenceItem.cs|Run|208|Starting Category: Camera, Item: DewHeater, Heater: On
2025-07-26T20:42:00.6191|INFO|SequenceItem.cs|Run|254|Finishing Category: Camera, Item: DewHeater, Heater: On
2025-07-26T20:42:00.6195|INFO|SequenceItem.cs|Run|208|Starting Category: Powerups (Enhanced Instructions), Item: CoolCamera, Temperature: 0, Duration: 0
2025-07-26T20:42:00.6197|INFO|CameraVM.cs|CoolCamera|139|Cooling Camera. Target: 0 Duration: 00:00:00
2025-07-26T20:42:00.6215|INFO|SequenceItem.cs|Run|208|Starting Category: Ground Station, Item: Send to Pushover, Title: Equipment
2025-07-26T20:42:00.6456|INFO|SequenceItem.cs|Run|208|Starting Category: Filter Wheel, Item: SwitchFilter, Filter: L
2025-07-26T20:42:00.6470|INFO|SequenceItem.cs|Run|254|Finishing Category: Filter Wheel, Item: SwitchFilter, Filter: L
2025-07-26T20:42:01.2020|INFO|SequenceItem.cs|Run|254|Finishing Category: Ground Station, Item: Send to Pushover, Title: Equipment
2025-07-26T20:47:57.3396|INFO|SequenceItem.cs|Run|254|Finishing Category: Powerups (Enhanced Instructions), Item: CoolCamera, Temperature: 0, Duration: 0
2025-07-26T20:47:57.3400|INFO|SequenceItem.cs|Run|254|Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.ParallelContainer, Strategy: ParallelStrategy, Items[FINISHED]: 4
2025-07-26T20:47:57.3401|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T20:47:57.3403|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTime, Time: 21:50:13h, Offset: -30
2025-07-26T21:50:17.8366|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTime, Time: 21:50:13h, Offset: -30
2025-07-26T21:50:17.8381|INFO|SequenceItem.cs|Run|254|Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.StartAreaContainer, Strategy: SequentialStrategy, Items[FINISHED]: 3
2025-07-26T21:50:17.8382|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T21:50:17.8383|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.TargetAreaContainer, Strategy: SequentialStrategy, Items[CREATED]: 4
2025-07-26T21:50:17.8385|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T21:50:17.8387|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: Annotation, Text: START SEQUENCE NOW
2025-07-26T21:50:17.8388|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: Annotation, Text: START SEQUENCE NOW
2025-07-26T21:50:17.8389|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T21:50:17.8406|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.DeepSkyObjectContainer, Strategy: SequentialStrategy, Items[CREATED]: 4, Triggers: Trigger: AutofocusAfterTimeTrigger, Amount: 120m, Target: M16 RA: 18:18:48; Dec: -13° 48' 24"; Epoch: J2000 0
2025-07-26T21:50:17.8447|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T21:50:17.8450|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 5
2025-07-26T21:50:17.8452|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T21:50:17.8453|INFO|SequenceItem.cs|Run|208|Starting Category: Flat Device, Item: OpenCover
2025-07-26T21:50:17.8565|INFO|FlatDeviceVM.cs|OpenCover|302|Opening Flat Device Cover
2025-07-26T21:50:42.0546|INFO|SequenceItem.cs|Run|254|Finishing Category: Flat Device, Item: OpenCover
2025-07-26T21:50:42.0548|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-26T21:50:42.0551|INFO|SequenceItem.cs|Run|208|Starting Category: Telescope, Item: CenterAndRotate, Coordinates RA: 18:18:48; Dec: -13° 48' 24"; Epoch: J2000, Position Angle: 0°
