----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2025-07-12T22:46:29--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.75 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-07-12T22:48:06.9215|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.RainRate GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-12T22:48:06.9261|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyBrightness GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-12T22:48:06.9309|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyQuality GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-12T22:48:06.9354|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyTemperature GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-12T22:48:06.9393|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.StarFWHM GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-12T22:48:06.9467|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindDirection GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-12T22:48:06.9507|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindGust GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-12T22:48:06.9549|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindSpeed GET is not implemented in this driver (PegasusAstro ObservingConditions 1)
2025-07-12T22:48:06.9665|INFO|WeatherDataVM.cs|ChooseWeatherData|143|Successfully connected Weather Device. Id: ASCOM.Device1.ObservingConditions Name: PegasusAstro ObservingConditions 1 DisplayName: PegasusAstro ObservingConditions 1 Driver Version: 2.10.4752.497
2025-07-12T22:48:06.9745|INFO|SwitchVM.cs|Disconnect|298|Disconnected Switch
2025-07-12T22:48:07.3009|INFO|SwitchVM.cs|Connect|259|Successfully connected Switch. Id: ASCOM.Device1.Switch Name: PegasusAstro Switch 1 DisplayName: PegasusAstro Switch 1 Driver Version: 2.10.4752.497
2025-07-12T22:48:07.3116|INFO|DomeVM.cs|Disconnect|336|Disconnected Dome Device
2025-07-12T22:48:07.3183|INFO|SafetyMonitorVM.cs|Disconnect|208|Disconnected Safety Monitor
2025-07-12T22:48:23.2391|INFO|Sequence2VM.cs|StartSequence|485|Advanced Sequence starting
2025-07-12T22:48:23.2839|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequenceRootContainer, Strategy: SequentialStrategy, Items[CREATED]: 3, Triggers: Trigger: RestoreGuidingTrigger: MeridianFlipTriggerCategory: Inject Autofocus, Item: InjectAutofocusTriggerTrigger: AutofocusAfterHFRIncreaseTrigger, Amount: 10Trigger: AutofocusAfterTimeTrigger, Amount: 120m
2025-07-12T22:48:23.2978|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
